Game_Name,Game_Author,Game_Price,Game_Genre,Game_Rating,Game_URL
Cavely,ManuGamesDev,N/A,Platformer,3.00 average rating from 1 total ratings,https://manugamesdev.itch.io/cavely
BLD,jihem,N/A,Platformer,3.00 average rating from 1 total ratings,https://jihem.itch.io/bld
Xtrem Soviet Builder,Dukes,N/A,Strategy,3.00 average rating from 1 total ratings,https://dukes.itch.io/xtrem-soviet-builder
Time Tug,IronyDaniel,N/A,Strategy,3.00 average rating from 1 total ratings,https://ironygames.itch.io/time-tug
FEZIER,Elastiskalinjen,N/A,Action,3.00 average rating from 1 total ratings,https://elastiskalinjen.itch.io/fezier
Singing in the acid rain,Sanju,N/A,N/A,3.00 average rating from 1 total ratings,https://sanju.itch.io/singing-in-the-acid-rain
Mother Nature,Blake,N/A,Action,3.00 average rating from 1 total ratings,https://blakers.itch.io/mother-nature
1K Simple Horizontal Shoot 'Em Up #Pico1K,SkyBerron,N/A,Shooter,3.00 average rating from 1 total ratings,https://skyberron.itch.io/1k-simple-horizontal-shoot-em-up
Another Space Shooter,XSystem,N/A,Shooter,3.00 average rating from 1 total ratings,https://xsystem.itch.io/another-space-shooter
jjshoot,jjjbon,N/A,Shooter,3.00 average rating from 1 total ratings,https://jjjbon.itch.io/jjshoot
Legally Distinct Emergency Dog,Andrew,N/A,Platformer,3.00 average rating from 1 total ratings,https://andrew-t.itch.io/legally-distinct-emergency-dog
Shootout!,Klehrik,N/A,Shooter,3.00 average rating from 1 total ratings,https://klehrik.itch.io/shootout
Take me to your leader (Pico-8),oscarbraindead,N/A,N/A,3.00 average rating from 1 total ratings,https://oscarbraindead.itch.io/take-me-to-your-leader
Lepicons,Andre Castel,N/A,Puzzle,3.00 average rating from 1 total ratings,https://andrecastel.itch.io/lepicons
Very Boring Space Game,Mitchell Loewen,N/A,Shooter,3.00 average rating from 1 total ratings,https://joeyjojo48.itch.io/very-boring-space-game
Biocide 3000,Slumma,N/A,Action,3.00 average rating from 1 total ratings,https://slumma.itch.io/biocide-3000
Exhaust,23,N/A,Shooter,3.00 average rating from 1 total ratings,https://23.itch.io/exhaust
Necromancer's Dungeon,Klehrik,N/A,Action,3.00 average rating from 1 total ratings,https://klehrik.itch.io/necromancers-dungeon
Cloud Surrounded Fate,Noh,N/A,Platformer,3.00 average rating from 1 total ratings,https://noh-kinda.itch.io/cloud-surrounded-fate
SuperAvion,FlorentM,N/A,Shooter,3.00 average rating from 1 total ratings,https://florentm.itch.io/superavion
Picoh Mummy!,weareroad,N/A,Action,3.00 average rating from 1 total ratings,https://weareroad.itch.io/picoh-mummy
Star-Z,Dipenci,N/A,Shooter,3.00 average rating from 1 total ratings,https://dipenci.itch.io/star-z
Tank Battle,Luminight,N/A,Action,3.00 average rating from 1 total ratings,https://luminight.itch.io/tank-battle
KU-KU Shooter,okayu_QB,N/A,Shooter,3.00 average rating from 1 total ratings,https://okayu-qb.itch.io/ku-ku-shooter
Skull Shooter,Vita,N/A,Shooter,3.00 average rating from 1 total ratings,https://yuyudev.itch.io/skull-shooter
I wanna play a space shooter!!,JoelleStuff,N/A,Shooter,3.00 average rating from 1 total ratings,https://joellestuff.itch.io/i-wanna-play-a-space-shooter
Pico1.72k *Contract Offender 2* (1761char/Hard/~5mins),Cerbyo,N/A,Shooter,3.00 average rating from 1 total ratings,https://cerbyo.itch.io/pico172k-contract-offender-2-1761charhard5mins
U.F.OhNo!,gameandwelsh,N/A,Action,3.00 average rating from 1 total ratings,https://gameandwelsh.itch.io/ufohno
Battle of Coruscant,Nozywolf,N/A,Shooter,3.00 average rating from 1 total ratings,https://nozywolf.itch.io/battle-of-coruscant
Rocket untitled4,Shika Ava,N/A,Action,3.00 average rating from 1 total ratings,https://shikasketchbook.itch.io/untitled4
Shootinator,Athas,N/A,Shooter,3.00 average rating from 1 total ratings,https://athas.itch.io/shootinator
"Oh My God, I'm Alive",TracyDMcGrath,N/A,Shooter,3.00 average rating from 1 total ratings,https://tracydmcgrath.itch.io/oh-my-god-im-alive
Pop Shot!,MBoffin,N/A,Action,3.00 average rating from 1 total ratings,https://mboffin.itch.io/pop-shot
getCloud,GrizonII,N/A,Adventure,3.00 average rating from 1 total ratings,https://grizonii.itch.io/getcloud
Catwalk,meivuu,N/A,Platformer,3.00 average rating from 1 total ratings,https://meivuu.itch.io/catwalk
The loot cave,misato,N/A,Shooter,3.00 average rating from 1 total ratings,https://misato.itch.io/the-loot-cave
Onion ring,Lethloss,N/A,Action,3.00 average rating from 1 total ratings,https://lethloss.itch.io/onion-ring
highscore fish game,qwaffles,N/A,Action,3.00 average rating from 1 total ratings,https://qwaffles.itch.io/fish
Baseball OD-01,squeakysquak,N/A,Sports,3.00 average rating from 1 total ratings,https://squeakysquak.itch.io/baseball
The Trolley Problem,Joe Lafiosca,N/A,Simulation,3.00 average rating from 1 total ratings,https://lafiosca.itch.io/the-trolley-problem
Mandragora,shantih19,N/A,Fighting,3.00 average rating from 1 total ratings,https://shantih19.itch.io/mandragora
Monsters of the Universe,DD-Diana,N/A,Shooter,3.00 average rating from 1 total ratings,https://dd-diana.itch.io/monsters-of-the-universe
Endless Dungeon,dollarone,N/A,Action,3.00 average rating from 1 total ratings,https://dollarone.itch.io/endless-dungeon
Knight (Demo),awarmouth,N/A,Fighting,3.00 average rating from 1 total ratings,https://awarmouth.itch.io/knight-demo
Baddity,atygeek,N/A,Shooter,3.00 average rating from 1 total ratings,https://atygeek.itch.io/baddity
Everhart,sware,N/A,Adventure,3.00 average rating from 1 total ratings,https://sware.itch.io/everhart
Turtle Pilot,Capnmarcy,N/A,Educational,3.00 average rating from 1 total ratings,https://capnmarceline.itch.io/turtlepilot
Bubble Fish,Samalander,N/A,Simulation,3.00 average rating from 1 total ratings,https://samalander0.itch.io/bubble-fish
7th Day,Rombus,N/A,Action,3.00 average rating from 1 total ratings,https://rombus.itch.io/7th-day
My First PICO,Cheap | ちーぷ,N/A,Action,3.00 average rating from 1 total ratings,https://cheapshot.itch.io/my-first-pico
PIPE,Noh,N/A,Action,3.00 average rating from 1 total ratings,https://noh-kinda.itch.io/pipe-not-flappy-bird
Ghost Hit,Matheus Mortatti,N/A,Shooter,3.00 average rating from 1 total ratings,https://matheusmortatti.itch.io/ghost-hit
Dogfight,Sazazel,N/A,Action,3.00 average rating from 1 total ratings,https://sazazel.itch.io/dogfight
1K Geometry Asteroids #Pico1k,SkyBerron,N/A,Shooter,3.00 average rating from 1 total ratings,https://skyberron.itch.io/1k-geometry-asteroids
MRTR555,thykka,N/A,Shooter,3.00 average rating from 1 total ratings,https://thykka.itch.io/mrtr555
Shoot the Spaceship - PICOWARE,Javier Rizzo,N/A,Shooter,3.00 average rating from 1 total ratings,https://jrizzoa.itch.io/shoot-the-spaceship-picoware
BIT UNBOUND,TotallyGrape,N/A,Adventure,3.00 average rating from 1 total ratings,https://totallygrape.itch.io/bit-unbound
1K Bomber #Pico1K,SkyBerron,N/A,Shooter,3.00 average rating from 1 total ratings,https://skyberron.itch.io/1k-bomber-pico1k
Fridius,Kamencesc,N/A,Shooter,3.00 average rating from 1 total ratings,https://kamencesc.itch.io/fridius
Rhythm Dodge,pingsgames,N/A,Survival,3.00 average rating from 1 total ratings,https://pingsgames.itch.io/rhythm-dodge
JMPR,zmcn,N/A,Action,3.00 average rating from 1 total ratings,https://zmcn.itch.io/jmpr
Strawberries in the Sky,HoraceRIBOUT,N/A,Platformer,3.00 average rating from 1 total ratings,https://horaceribout.itch.io/strawberries-in-the-sky
Nyan Cat Crash Landing,AshenRoseThorn,N/A,N/A,3.00 average rating from 1 total ratings,https://ashenrosethorn.itch.io/nyan-crash
Ninja Toy - World Hero,Rombus,N/A,Action,3.00 average rating from 1 total ratings,https://rombus.itch.io/ninja-toy-world-hero
Halloween 'N' Shoot,Kip Paradox,N/A,Shooter,3.00 average rating from 1 total ratings,https://kip-f.itch.io/halloween-n-shoot
Breakout!,kalechipps,N/A,N/A,3.00 average rating from 1 total ratings,https://kalechipps.itch.io/break-out
Sonic Adventure,HardLuck,N/A,Adventure,3.00 average rating from 1 total ratings,https://hardluck.itch.io/sonic-adventure
Livefire,lonewookie,N/A,Puzzle,3.00 average rating from 1 total ratings,https://lonewookie.itch.io/livefire
Cat Car,Snow,N/A,Platformer,3.00 average rating from 1 total ratings,https://snow.itch.io/cat-car
Stuck in Orbit - LD47,thedarkmagi,N/A,Shooter,3.00 average rating from 1 total ratings,https://thedarkmagi.itch.io/ludum-dare-47
Syctek,Mientje,N/A,Shooter,3.00 average rating from 1 total ratings,https://mientje.itch.io/syctek
Sticky Ship,Zelphy712,N/A,Shooter,3.00 average rating from 1 total ratings,https://zelphy712.itch.io/sticky-ship
Wonyun Trench Run,Juno Nguyen,N/A,Action,3.00 average rating from 1 total ratings,https://junongx.itch.io/wonyun-trench-run
Fire Dino,Pixel Shock,N/A,Platformer,3.00 average rating from 1 total ratings,https://pixelshock.itch.io/fire-dino
Klungons! (One Hour Game Jam 119),DivineOmega,N/A,Action,3.00 average rating from 1 total ratings,https://divineomega.itch.io/klungons-one-hour-game-jam-119
Space Trash,joeAmerica Gayms,N/A,Shooter,3.00 average rating from 1 total ratings,https://joeamericagayms.itch.io/spacetrash
hikari1.0,Nnijda,N/A,Action,3.00 average rating from 1 total ratings,https://nnijda.itch.io/hikari
Microchip,James,N/A,Action,3.00 average rating from 1 total ratings,https://jamesl813.itch.io/microchip
*1_button_defense* - Cerbyo,Cerbyo,N/A,Shooter,3.00 average rating from 1 total ratings,https://cerbyo.itch.io/1-button-defense-cerbyo
Gim'a'gift,Eiyeron,N/A,Shooter,3.00 average rating from 1 total ratings,https://eiyeron.itch.io/gimagift
digger,Pixel ninja studio,N/A,Adventure,3.00 average rating from 1 total ratings,https://pixelninjastudio.itch.io/digger
Winter Gifts,michael,N/A,Action,3.00 average rating from 1 total ratings,https://micha31r.itch.io/winter-gifts
Nudge,mcargille,N/A,Puzzle,3.00 average rating from 1 total ratings,https://mcargille.itch.io/nudge
The Gods Are Angry,Altrix Studios,N/A,Platformer,3.00 average rating from 1 total ratings,https://altrix-studios.itch.io/the-gods-are-angry
Cluck-it!,Boomietraky,N/A,Shooter,3.00 average rating from 1 total ratings,https://boomietraky.itch.io/cluck-it
Red Light Green Light,ManofPixels,N/A,N/A,3.00 average rating from 1 total ratings,https://manofpixels.itch.io/rlgl
Asteroids | TweetTweetJam6,Kieron Scott,N/A,Action,3.00 average rating from 1 total ratings,https://ryancavendell.itch.io/asteroids-tweettweetjam6
Deep Dive Bubble,APirateHat,N/A,Action,3.00 average rating from 1 total ratings,https://apiratehat.itch.io/deep-dive-bubble
Combozard,carlmartus,N/A,Platformer,3.00 average rating from 1 total ratings,https://carlmartus.itch.io/combozard
Pikochan,Pixelage42,N/A,Platformer,3.00 average rating from 1 total ratings,https://pixelage42.itch.io/pikochan
Song of Morus - Pico8 version,SunnyChowTheGuy,N/A,Shooter,3.00 average rating from 1 total ratings,https://sunnychowtheguy.itch.io/song-of-morus-pico8-version
Silent Spark,Introspection Games,N/A,Platformer,3.00 average rating from 1 total ratings,https://introspection-games.itch.io/silent-spark
1K Charr demake #Pico1k​​,SkyBerron,N/A,Shooter,3.00 average rating from 1 total ratings,https://skyberron.itch.io/1k-charr-demake
Apparitional Abode,2bitchuck,N/A,Adventure,3.00 average rating from 1 total ratings,https://2bitchuck.itch.io/apparitional-abode
Lonequest,darionmccoy,N/A,Adventure,3.00 average rating from 1 total ratings,https://darionmccoy.itch.io/lonequest
White Arrow,joesoft,N/A,Shooter,3.00 average rating from 1 total ratings,https://joesoft.itch.io/whitearrow
Quantum Shooter,Kirais,N/A,Shooter,3.00 average rating from 1 total ratings,https://kirais.itch.io/quantum-shooter
Headspider,kadable,N/A,Shooter,3.00 average rating from 1 total ratings,https://kadable.itch.io/headspider
Superoid,XCreator Minigames,N/A,Action,3.00 average rating from 1 total ratings,https://disabled2.itch.io/superoid
PUMPKIN,PROGRAM_IX,N/A,Action,3.00 average rating from 1 total ratings,https://program_ix.itch.io/pumpkin
Picostar (WIP),IronyDaniel,N/A,Shooter,3.00 average rating from 1 total ratings,https://ironygames.itch.io/picostar
Space Miner,yami_five,N/A,Action,3.00 average rating from 1 total ratings,https://yami-five.itch.io/space-miner
Rub the Lamp,MJ4y,N/A,N/A,3.00 average rating from 1 total ratings,https://mj4y.itch.io/rub-the-lamp
Glider,TheMasterBee,N/A,Platformer,3.00 average rating from 1 total ratings,https://themasterbee.itch.io/glider
Escape from Kajaani Castle,Vera Limani,N/A,Platformer,3.00 average rating from 1 total ratings,https://limanisnicket.itch.io/escape-from-kajaani-castle
Ninjaloon,NitoDoodles,N/A,Action,3.00 average rating from 1 total ratings,https://nitodoodles.itch.io/ninjaloon
Journey Through Deathsbog,Colin EUMP,N/A,Action,3.00 average rating from 1 total ratings,https://kimiyoribaka.itch.io/deathsbog
Nova Zone - Pico-8 Edition,Mowlhill,N/A,Shooter,3.00 average rating from 1 total ratings,https://topogames.itch.io/novazonep8
Laser Blast! 2: The Fight (Jam Game),Roc Studios,N/A,Platformer,3.00 average rating from 1 total ratings,https://rocstudios.itch.io/laser-blast-2-the-fight
Sarlacc,Omael,N/A,Action,3.00 average rating from 1 total ratings,https://omael.itch.io/sarlacc
Chamber Escape,Niall Chandler Games,N/A,Platformer,3.00 average rating from 1 total ratings,https://niall-chandler-games.itch.io/chamber-escape
Test Pilot,Aviv,N/A,Shooter,3.00 average rating from 1 total ratings,https://avivbeeri.itch.io/test-pilot
Pixel Shooter,Whalex,N/A,Shooter,3.00 average rating from 1 total ratings,https://whalex.itch.io/pixel-shooter
The King,generateme,N/A,N/A,3.00 average rating from 1 total ratings,https://generateme.itch.io/the-king
MESKI++,SkagoGames,N/A,Shooter,3.00 average rating from 1 total ratings,https://cyberapex.itch.io/meskiplustwo
Super Bob,いんわん,$1,Action,3.00 average rating from 1 total ratings,https://inwan78.itch.io/super-bob
Rise to Survive,Last Sunrise Studios,N/A,Action,3.00 average rating from 1 total ratings,https://last-sunrise-studios.itch.io/rise-to-survive
Archer,drawkcab,N/A,Puzzle,3.00 average rating from 1 total ratings,https://drawk-cab.itch.io/archer
Moon Knight's Quest,dklava,N/A,Platformer,3.00 average rating from 1 total ratings,https://dklava.itch.io/moon-knight
Color Entropy,knexator,N/A,Action,3.00 average rating from 1 total ratings,https://knexator.itch.io/color-entropy
The Untitled Experiment,Jclermont,N/A,Puzzle,3.00 average rating from 1 total ratings,https://jclermont.itch.io/the-untitled-experiment
Cactus Arrow,White Lotus PA,N/A,Rhythm,3.00 average rating from 1 total ratings,https://white-lotuspa.itch.io/ihj-submission
Pico Waves,Jon Ericson,N/A,Action,3.00 average rating from 1 total ratings,https://jlericson.itch.io/pico-waves
Untitled Gun Game,BrimlessGames,N/A,N/A,3.00 average rating from 1 total ratings,https://brimlessgames.itch.io/untitled-gun-game
Penrose Apocalypse,Nizart,N/A,Action,3.00 average rating from 1 total ratings,https://nizart.itch.io/penrose-apocalypse
P1 & The Rush of Bosses,shipdit,N/A,Shooter,3.00 average rating from 1 total ratings,https://shipdit.itch.io/p1-rush
No. 10,John Wanamaker,N/A,N/A,3.00 average rating from 1 total ratings,https://johnwan.itch.io/no-10
Interspace,Klehrik,N/A,Shooter,3.00 average rating from 1 total ratings,https://klehrik.itch.io/interspace
Magnetoids,dj_pale,N/A,Action,3.00 average rating from 1 total ratings,https://dj_pale.itch.io/magnetoids
Fantasy Dragon Pico8,Petitrudy,N/A,Action,3.00 average rating from 1 total ratings,https://petitrudy.itch.io/fantasy-dragon-pico8
Treasure finder,Craig Tinney,N/A,Puzzle,3.00 average rating from 1 total ratings,https://ctinney94.itch.io/treasure-finder
Tephra Toil,broquaint,N/A,Action,3.00 average rating from 1 total ratings,https://broquaint.itch.io/tephra-toil
SantaSnow,Nyonyx,N/A,Sports,3.00 average rating from 1 total ratings,https://nyonyx.itch.io/santasnow
Potato Farmer 2k17,Vucevski,N/A,Simulation,3.00 average rating from 1 total ratings,https://bojanv.itch.io/potato-farmer-2k17
Shy Gladiator,Claus,N/A,Action,3.00 average rating from 1 total ratings,https://caranha.itch.io/shy-gladiator
Striking Thunder,soxinthebox,N/A,Shooter,3.00 average rating from 1 total ratings,https://soxinthebox.itch.io/striking-thunder
Shootroll,Herroc'h,N/A,Shooter,3.00 average rating from 1 total ratings,https://herroch.itch.io/shootroll
The Witch Tower,SenorConeho,N/A,Action,3.00 average rating from 1 total ratings,https://senorconeho.itch.io/the-witch-tower
Pokémon - Starters Adventure,Nozywolf,N/A,Action,3.00 average rating from 1 total ratings,https://nozywolf.itch.io/starters-adventure
R.A.I.N.B.O.W.S.,Mini Mech Media,N/A,Action,3.00 average rating from 1 total ratings,https://minimechmedia.itch.io/rainbows
The weak Hero,Philip_Erd,N/A,Adventure,3.00 average rating from 1 total ratings,https://philip-erd.itch.io/the-weak-hero
Bullet Hell (TweetTweetJam 7),SkyBerron,N/A,Shooter,3.00 average rating from 1 total ratings,https://skyberron.itch.io/ttjbullethell560
Battlemage School,Raphytator,N/A,Action,3.00 average rating from 1 total ratings,https://raphytator.itch.io/battlemage-school
Hako Destroyer,23,N/A,Action,3.00 average rating from 1 total ratings,https://23.itch.io/hako-destroyer
Invader,ionisingTuna,N/A,Shooter,3.00 average rating from 1 total ratings,https://ionisingtuna.itch.io/invader
Spaceship,Tixp,N/A,Shooter,3.00 average rating from 1 total ratings,https://tixp.itch.io/spaceship
knowabunga 2021,spoike,N/A,N/A,3.00 average rating from 1 total ratings,https://spoike.itch.io/knowabunga-2021
PICO PONG,Niall Chandler Games,N/A,Action,3.00 average rating from 1 total ratings,https://niall-chandler-games.itch.io/pico-pong
